GEOID,TAZ
480219505021004,1200
480219505021173,1146
480219507002062,1834
480219507002063,1834
480219501004015,1204
480219501004046,1204
480219501004037,1204
480219501004036,1204
480219501004001,1204
480219502004037,1211
480219504004077,1165
480219506003123,1160
480219503005070,1386
480219503005120,1175
480219504005005,1165
480219503005019,2192
480219505022004,1198
480219505011119,1203
480219505011102,1203
480219505011101,1203
480219501004003,1204
480219501004002,1204
480219507002013,1832
480219507002011,1832
480219507002015,1832
480219507002009,1832
480219507002058,1832
480219507002059,1834
480219501002056,1206
480219503003024,1172
480219503003018,1172
480219503003011,1172
480219503003013,1172
480219503003019,1172
480219501004055,1207
480219501005015,1388
480219501001033,1212
480219501005089,1388
480219501005090,1388
480219501005004,1388
480219501005087,1388
480219501005016,1388
480219501005017,1388
480219501005088,1388
480219503002021,1149
480219501004050,1207
480219501004054,2195
480219501004053,1207
480219503005067,1386
480219505021101,1158
480219504002120,1173
480219506002039,1140
480219507004192,1156
480219506001035,1184
480219505021057,1168
480219505021077,1168
480219506001068,1184
480219506001069,1184
480219501005061,1202
480219503005050,1170
480219505022061,1199
480219503005058,1170
480219503005048,1383
480219501003010,2196
480219501005028,1196
480219508021028,2190
480219505012001,1391
480219506003041,1160
480219502003043,1226
480219502003030,1213
480219501001045,1212
480219502004050,1211
480219501005012,1388
480219501005118,1388
480219501004048,1207
480219505011008,1201
480219504004105,1165
480219504004104,1165
480219504005057,1165
480219501002055,2195
480219501002034,2194
480219501002007,1222
480219501002001,2198
480219507003070,1189
480219505021093,1158
480219506003101,1144
480219504005054,1165
480219504005064,1165
480219503005066,1386
480219503005076,1170
480219506003126,1160
480219506003155,1152
480219505022013,1198
480219501004012,1207
480219505021160,1158
480219507002047,1187
480219507001037,1186
480219507004153,1188
480219507004117,1156
480219507004157,1188
480219507002014,1832
480219505021051,1168
480219501003036,2224
480219501005086,1388
480219506001194,1141
480219502001023,1224
480219502001034,1224
480219502005019,1219
480219502005009,1219
480219502005032,1219
480219502002056,1223
480219502002059,1223
480219502005037,1216
480219502003033,1217
480219502003036,1217
480219504002058,1162
480219504002119,1755
480219504005096,1165
480219503004000,1147
480219505021096,1158
480219508013022,1828
480219505011019,1201
480219504005087,1165
480219504005020,1165
480219504004064,1178
480219505021129,1157
480219506001067,1184
480219505021120,1157
480219505021045,1381
480219503003005,1172
480219508021008,1127
480219505021137,1157
480219506001158,1184
480219506001114,1181
480219506003005,1370
480219507002071,1832
480219507001004,1186
480219507001019,1186
480219507001069,1186
480219504001061,1162
480219503005024,1171
480219505013017,1150
480219504002028,1174
480219504004108,1165
480219504002074,1176
480219504004062,1178
480219501004020,1204
480219504004060,1165
480219504002110,1176
480219504005034,1165
480219505021089,1158
480219508023066,1133
480219506002126,1143
480219506002112,1140
480219501002018,2195
480219506001082,1181
480219507002057,1831
480219506001100,1182
480219505012045,1166
480219505023054,1167
480219505023042,1167
480219506001168,1183
480219503005100,1386
480219506001077,1876
480219505023066,1167
480219501005105,1388
480219508022011,1131
480219503003060,1387
480219508022015,1131
480219508022012,1134
480219508022018,1134
480219508022017,1134
480219504003036,1155
480219508021031,2190
480219502003024,2197
480219506001170,1184
480219501001043,1212
480219503004007,1379
480219505011095,1201
480219505011120,1201
480219503003025,1172
480219506003143,1370
480219505021132,1157
480219505021133,1157
480219503005001,1175
480219504002093,1175
480219505021176,1146
480219501005007,1388
480219502003046,1225
480219507003033,1189
480219507003031,1189
480219508023044,1376
480219507003029,1189
480219506003060,1161
480219507004178,1188
480219507003027,1189
480219506001181,1183
480219506001171,1183
480219508023064,1132
480219505021049,2212
480219508023050,1132
480219505011065,1201
480219501004022,1204
480219501004018,1204
480219501004043,1204
480219501004044,1204
480219501004007,1207
480219505011007,1201
480219505011010,1201
480219501004014,1207
480219505011028,1201
480219505011009,1201
480219505011027,1201
480219505011092,1201
480219508022027,1131
480219508022023,1131
480219505013021,1150
480219505012000,1391
480219504004085,1165
480219504004113,1165
480219504004109,1165
480219504004057,1165
480219504004088,1165
480219504004086,1165
480219504004107,1165
480219504005028,1165
480219504004091,1165
480219504005008,1165
480219504005013,1165
480219504005080,1165
480219504005014,1165
480219504005052,1165
480219502003044,1213
480219501001032,1212
480219502004025,1214
480219502004032,1213
480219501001009,1195
480219501005013,1388
480219504004099,1165
480219503001036,1129
480219503002098,1130
480219503005119,1175
480219504001003,1191
480219508023037,1132
480219507002073,1834
480219507002012,1834
480219507002020,1832
480219503002059,1147
480219507004170,1188
480219505011030,1203
480219507004171,1188
480219507003034,1189
480219508023038,1132
480219501001000,1195
480219501003040,1180
480219503005040,1175
480219504002041,1173
480219503005039,1175
480219501003013,1389
480219507002003,1159
480219504004096,1165
480219507002000,1159
480219507002084,1185
480219501002052,2194
480219501002054,2194
480219501003023,1836
480219503002069,1374
480219506001026,1182
480219506001024,1182
480219501003034,1180
480219501003024,1836
480219501002058,1206
480219501002040,1206
480219507004087,1156
480219507004048,1188
480219507004121,1156
480219506002061,1141
480219506003069,1161
480219506002029,1141
480219506003008,1370
480219507004082,1188
480219503005071,1386
480219507002128,1185
480219506001157,1184
480219504004010,1371
480219505011015,1201
480219505011088,1201
480219505011012,1201
480219506001009,1184
480219506003148,1370
480219506003017,1152
480219506003131,1370
480219506003124,1160
480219508012013,1139
480219506003134,1370
480219506003012,1160
480219505021165,1382
480219507002123,1185
480219507002145,1156
480219507002103,1185
480219507004054,1187
480219507001079,1186
480219507003040,1189
480219507002125,1185
480219507002143,1156
480219507002101,1185
480219507003010,1189
480219507003043,1189
480219501005095,1197
480219502004004,1214
480219504004025,1169
480219505011056,1199
480219505021143,1157
480219505023060,1167
480219502004024,1214
480219502001024,1224
480219507002127,1185
480219507001040,1186
480219507004025,1156
480219507001036,1186
480219507002141,1156
480219506003009,1370
480219504002048,1173
480219504002047,1173
480219503005030,2192
480219503002005,1372
480219503002025,1149
480219503002077,1149
480219502003010,1217
480219507002099,1185
480219507003008,1189
480219507003006,1189
480219507002139,1156
480219507002129,1185
480219507004030,1156
480219507003001,1189
480219507003032,1189
480219507002138,1156
480219507003015,1189
480219507003012,1189
480219507002131,1185
480219507004031,1156
480219507002136,1156
480219507003014,1189
480219507003013,1189
480219507004027,1156
480219507003069,1189
480219507003048,1189
480219507003025,1189
480219507003028,1189
480219507002134,1156
480219507004033,1156
480219507003067,1189
480219507003050,1189
480219507004057,1156
480219507004100,1156
480219507004070,1156
480219507003026,1189
480219507004023,1188
480219506003156,1370
480219507003065,1189
480219507003052,1189
480219501003033,1180
480219503004005,1379
480219501004030,1204
480219507004190,1188
480219506001140,1159
480219506001200,1183
480219503003064,1148
480219503003063,1148
480219506003132,1370
480219501005005,1388
480219505011004,1201
480219505021156,2191
480219502004040,1211
480219508023031,1132
480219503003004,1172
480219501004051,1207
480219507004112,1156
480219507002061,1834
480219506001113,1182
480219508011012,1828
480219501005003,1388
480219506001164,1183
480219501001027,1212
480219505021052,1168
480219505022090,1390
480219505023045,1167
480219505022074,1199
480219501001039,1212
480219502001033,1224
480219502001044,1224
480219502005027,1219
480219502005029,1219
480219502002057,1223
480219502002062,1223
480219502003000,1220
480219502003006,1217
480219502003035,1217
480219505022088,1390
480219505023049,1167
480219505012050,1166
480219506001169,1183
480219506001057,1184
480219506001208,1183
480219504002103,1176
480219508012016,1139
480219505022117,1390
480219505022116,1199
480219505023056,1167
480219503004003,1379
480219503004002,1379
480219505023028,1167
480219505011084,1201
480219501004027,1204
480219501004029,1204
480219505011011,1201
480219505011018,1201
480219505011066,1201
480219505011023,1201
480219505011024,1201
480219505011039,1201
480219505011097,1201
480219505011026,1201
480219505011087,1201
480219505011017,1201
480219502002015,1835
480219502002038,1835
480219502003026,1217
480219504004038,1178
480219504002014,1162
480219504002010,1162
480219504004048,1179
480219504004042,1179
480219504002063,1162
480219504002067,1163
480219504002077,1176
480219505021079,1168
480219504005009,1165
480219503005027,1171
480219505021114,1157
480219506002052,1140
480219506003027,1152
480219506003079,1152
480219506003121,1152
480219506003080,1152
480219506003115,1152
480219506003114,1142
480219506003120,1142
480219507001068,1186
480219506002060,1142
480219507001066,1186
480219506003092,1144
480219502003057,1221
480219506001172,1183
480219506001179,1876
480219504005103,1165
480219505021103,1158
480219504005082,1165
480219504005047,1165
480219508023063,1132
480219505021092,1158
480219504005060,1165
480219504005072,1165
480219505021097,1158
480219504005090,1165
480219501003047,2224
480219508023047,1132
480219508013001,1128
480219506003063,1152
480219503005116,1170
480219506003067,1161
480219506003066,1161
480219501002008,1222
480219501002030,1222
480219501003002,2196
480219501002033,1222
480219502002018,1835
480219502001015,1224
480219505021098,1158
480219504005094,1165
480219504005092,1165
480219507002133,1156
480219503005065,1386
480219505021047,2212
480219505022065,1199
480219505022060,1199
480219505022068,1199
480219504001008,1177
480219503005057,1170
480219506003049,1152
480219506003127,1152
480219505021080,1373
480219505023062,1167
480219501004040,1204
480219502003051,1211
480219505022077,1199
480219505022062,1199
480219505022066,1199
480219505022079,1390
480219505022075,1199
480219505021050,2212
480219505022078,1390
480219505022091,1390
480219505022076,1390
480219505022072,1199
480219503002097,1130
480219501003018,2196
480219501004049,1204
480219501002049,2194
480219501002035,2194
480219501002032,1222
480219501003005,1222
480219501003009,1208
480219501002016,2195
480219501002019,2195
480219502001020,1194
480219502002020,1209
480219503003007,1375
480219502002016,1835
480219502003016,1217
480219502003047,2197
480219502002037,1835
480219502002035,1210
480219501003000,2198
480219506002020,1141
480219506002021,1141
480219506002019,1141
480219505012027,1205
480219503004023,1137
480219505022119,1390
480219506002064,1140
480219501001010,1195
480219501005029,1196
480219504004115,1179
480219507004029,1156
480219507002126,1185
480219507002102,1185
480219507002095,1185
480219507002097,1185
480219507002124,1185
480219507002140,1156
480219503002075,1149
480219505011094,1201
480219505011085,1201
480219505011086,1201
480219503001002,1129
480219503002000,1372
480219503002011,1149
480219504002031,1755
480219505021076,1168
480219505021082,1373
480219505021116,1168
480219505021135,1168
480219505021199,2212
480219505021136,1157
480219506001065,1184
480219507003068,1189
480219507004022,1188
480219506001071,1184
480219508023041,1132
480219508022003,1134
480219507003009,1189
480219507002007,1831
480219505013035,1150
480219504005059,1165
480219505022053,1199
480219501005067,1196
480219506003081,1144
480219508023048,1132
480219508023045,1132
480219503003012,1172
480219506002139,1142
480219501002004,2198
480219506003076,1152
480219506003057,1161
480219506003075,1152
480219506003025,1152
480219506003058,1161
480219506003021,1152
480219506003061,1144
480219506003116,1144
480219506003031,1152
480219505012018,1205
480219501003039,1180
480219501002067,2194
480219505011005,1201
480219505012011,1756
480219505013001,1756
480219505011106,1203
480219505011109,1203
